Sample	width
hypoESCC_DMRs	524
hypoESCC_DMRs	687
hypoESCC_DMRs	833
hypoESCC_DMRs	1102
hypoESCC_DMRs	1681
hypoESCC_DMRs	967
hypoESCC_DMRs	929
hypoESCC_DMRs	888
hypoESCC_DMRs	527
hypoESCC_DMRs	1424
hypoESCC_DMRs	2506
hypoESCC_DMRs	1477
hypoESCC_DMRs	393
hypoESCC_DMRs	406
hypoESCC_DMRs	595
hypoESCC_DMRs	1329
hypoESCC_DMRs	676
hypoESCC_DMRs	935
hypoESCC_DMRs	778
hypoESCC_DMRs	593
hypoESCC_DMRs	894
hypoESCC_DMRs	317
hypoESCC_DMRs	385
hypoESCC_DMRs	202
hypoESCC_DMRs	801
hypoESCC_DMRs	644
hypoESCC_DMRs	575
hypoESCC_DMRs	947
hypoESCC_DMRs	660
hypoESCC_DMRs	1543
hypoESCC_DMRs	453
hypoESCC_DMRs	270
hypoESCC_DMRs	1279
hypoESCC_DMRs	1008
hypoESCC_DMRs	1073
hypoESCC_DMRs	777
hypoESCC_DMRs	1223
hypoESCC_DMRs	884
hypoESCC_DMRs	682
hypoESCC_DMRs	1843
hypoESCC_DMRs	1186
hypoESCC_DMRs	1211
hypoESCC_DMRs	353
hypoESCC_DMRs	137
hypoESCC_DMRs	476
hypoESCC_DMRs	822
hypoESCC_DMRs	1248
hypoESCC_DMRs	330
hypoESCC_DMRs	1130
hypoESCC_DMRs	119
hypoESCC_DMRs	683
hypoESCC_DMRs	484
hypoESCC_DMRs	560
hypoESCC_DMRs	899
hypoESCC_DMRs	419
hypoESCC_DMRs	1283
hypoESCC_DMRs	650
hypoESCC_DMRs	723
hypoESCC_DMRs	266
hypoESCC_DMRs	589
hypoESCC_DMRs	555
hypoESCC_DMRs	476
hypoESCC_DMRs	1202
hypoESCC_DMRs	343
hypoESCC_DMRs	692
hypoESCC_DMRs	248
hypoESCC_DMRs	570
hypoESCC_DMRs	700
hypoESCC_DMRs	695
hypoESCC_DMRs	444
hypoESCC_DMRs	574
hypoESCC_DMRs	698
hypoESCC_DMRs	152
hypoESCC_DMRs	607
hypoESCC_DMRs	392
hypoESCC_DMRs	816
hypoESCC_DMRs	980
hypoESCC_DMRs	1063
hypoESCC_DMRs	930
hypoESCC_DMRs	635
hypoESCC_DMRs	1022
hypoESCC_DMRs	989
hypoESCC_DMRs	1171
hypoESCC_DMRs	834
hypoESCC_DMRs	200
hypoESCC_DMRs	885
hypoESCC_DMRs	431
hypoESCC_DMRs	1091
hypoESCC_DMRs	360
hypoESCC_DMRs	564
hypoESCC_DMRs	1263
hypoESCC_DMRs	170
hypoESCC_DMRs	1637
hypoESCC_DMRs	533
hypoESCC_DMRs	792
hypoESCC_DMRs	802
hypoESCC_DMRs	689
hypoESCC_DMRs	360
hypoESCC_DMRs	713
hypoESCC_DMRs	339
hypoESCC_DMRs	1184
hypoESCC_DMRs	1168
hypoESCC_DMRs	1218
hypoESCC_DMRs	723
hypoESCC_DMRs	182
hypoESCC_DMRs	937
hypoESCC_DMRs	909
hypoESCC_DMRs	267
hypoESCC_DMRs	623
hypoESCC_DMRs	125
hypoESCC_DMRs	1071
hypoESCC_DMRs	4885
hypoESCC_DMRs	2260
hypoESCC_DMRs	1468
hypoESCC_DMRs	736
hypoESCC_DMRs	759
hypoESCC_DMRs	546
hypoESCC_DMRs	1144
hypoESCC_DMRs	1708
hypoESCC_DMRs	1852
hypoESCC_DMRs	778
hypoESCC_DMRs	1132
hypoESCC_DMRs	938
hypoESCC_DMRs	1534
hypoESCC_DMRs	981
hypoESCC_DMRs	668
hypoESCC_DMRs	876
hypoESCC_DMRs	749
hypoESCC_DMRs	1321
hypoESCC_DMRs	387
hypoESCC_DMRs	883
hypoESCC_DMRs	1092
hypoESCC_DMRs	1077
hypoESCC_DMRs	892
hypoESCC_DMRs	860
hypoESCC_DMRs	1017
hypoESCC_DMRs	753
hypoESCC_DMRs	733
hypoESCC_DMRs	860
hypoESCC_DMRs	803
hypoESCC_DMRs	965
hypoESCC_DMRs	944
hypoESCC_DMRs	904
hypoESCC_DMRs	1225
hypoESCC_DMRs	672
hypoESCC_DMRs	2050
hypoESCC_DMRs	994
hypoESCC_DMRs	854
hypoESCC_DMRs	543
hypoESCC_DMRs	710
hypoESCC_DMRs	1603
hypoESCC_DMRs	1051
hypoESCC_DMRs	1389
hypoESCC_DMRs	866
hypoESCC_DMRs	1200
hypoESCC_DMRs	3340
hypoESCC_DMRs	746
hypoESCC_DMRs	680
hypoESCC_DMRs	1989
hypoESCC_DMRs	4101
hypoESCC_DMRs	1416
hypoESCC_DMRs	1657
hypoESCC_DMRs	1429
hypoESCC_DMRs	1028
hypoESCC_DMRs	1066
hypoESCC_DMRs	591
hypoESCC_DMRs	896
hypoESCC_DMRs	745
hypoESCC_DMRs	257
hypoESCC_DMRs	1761
hypoESCC_DMRs	1171
hypoESCC_DMRs	744
hypoESCC_DMRs	966
hypoESCC_DMRs	832
hypoESCC_DMRs	206
hypoESCC_DMRs	951
hypoESCC_DMRs	1155
hypoESCC_DMRs	507
hypoESCC_DMRs	1246
hypoESCC_DMRs	1440
hypoESCC_DMRs	1921
hypoESCC_DMRs	966
hypoESCC_DMRs	658
hypoESCC_DMRs	576
hypoESCC_DMRs	468
hypoESCC_DMRs	870
hypoESCC_DMRs	618
hypoESCC_DMRs	275
hypoESCC_DMRs	1296
hypoESCC_DMRs	1409
hypoESCC_DMRs	678
hypoESCC_DMRs	1314
hypoESCC_DMRs	1024
hypoESCC_DMRs	564
hypoESCC_DMRs	856
hypoESCC_DMRs	1446
hypoESCC_DMRs	1309
hypoESCC_DMRs	1295
hypoESCC_DMRs	747
hypoESCC_DMRs	3815
hypoESCC_DMRs	996
hypoESCC_DMRs	474
hypoESCC_DMRs	1276
hypoESCC_DMRs	528
hypoESCC_DMRs	518
hypoESCC_DMRs	967
hypoESCC_DMRs	818
hypoESCC_DMRs	881
hypoESCC_DMRs	465
hypoESCC_DMRs	1408
hypoESCC_DMRs	486
hypoESCC_DMRs	670
hypoESCC_DMRs	1088
hypoESCC_DMRs	511
hypoESCC_DMRs	1949
hypoESCC_DMRs	570
hypoESCC_DMRs	863
hypoESCC_DMRs	883
hypoESCC_DMRs	1090
hypoESCC_DMRs	550
hypoESCC_DMRs	690
hypoESCC_DMRs	1012
hypoESCC_DMRs	1746
hypoESCC_DMRs	1134
hypoESCC_DMRs	955
hypoESCC_DMRs	678
hypoESCC_DMRs	399
hypoESCC_DMRs	1214
hypoESCC_DMRs	907
hypoESCC_DMRs	1600
hypoESCC_DMRs	972
hypoESCC_DMRs	602
hypoESCC_DMRs	625
hypoESCC_DMRs	886
hypoESCC_DMRs	1051
hypoESCC_DMRs	406
hypoESCC_DMRs	745
hypoESCC_DMRs	638
hypoESCC_DMRs	1065
hypoESCC_DMRs	2455
hypoESCC_DMRs	990
hypoESCC_DMRs	1002
hypoESCC_DMRs	712
hypoESCC_DMRs	1094
hypoESCC_DMRs	857
hypoESCC_DMRs	1161
hypoESCC_DMRs	1205
hypoESCC_DMRs	932
hypoESCC_DMRs	244
hypoESCC_DMRs	861
hypoESCC_DMRs	737
hypoESCC_DMRs	2813
hypoESCC_DMRs	593
hypoESCC_DMRs	1079
hypoESCC_DMRs	932
hypoESCC_DMRs	825
hypoESCC_DMRs	592
hypoESCC_DMRs	960
hypoESCC_DMRs	603
hypoESCC_DMRs	545
hypoESCC_DMRs	333
hypoESCC_DMRs	449
hypoESCC_DMRs	675
hypoESCC_DMRs	575
hypoESCC_DMRs	640
hypoESCC_DMRs	816
hypoESCC_DMRs	754
hypoESCC_DMRs	907
hypoESCC_DMRs	354
hypoESCC_DMRs	1176
hypoESCC_DMRs	745
hypoESCC_DMRs	148
hypoESCC_DMRs	945
hypoESCC_DMRs	723
hypoESCC_DMRs	488
hypoESCC_DMRs	343
hypoESCC_DMRs	1429
hypoESCC_DMRs	834
hypoESCC_DMRs	983
hypoESCC_DMRs	978
hypoESCC_DMRs	765
hypoESCC_DMRs	174
hypoESCC_DMRs	534
hypoESCC_DMRs	1009
hypoESCC_DMRs	1136
hypoESCC_DMRs	1144
hypoESCC_DMRs	1271
hypoESCC_DMRs	1241
hypoESCC_DMRs	761
hypoESCC_DMRs	500
hypoESCC_DMRs	631
hypoESCC_DMRs	489
hypoESCC_DMRs	1675
hypoESCC_DMRs	331
hypoESCC_DMRs	942
hypoESCC_DMRs	644
hypoESCC_DMRs	1299
hypoESCC_DMRs	981
hypoESCC_DMRs	1151
hypoESCC_DMRs	825
hypoESCC_DMRs	961
hypoESCC_DMRs	506
hypoESCC_DMRs	544
hypoESCC_DMRs	772
hypoESCC_DMRs	772
hypoESCC_DMRs	1224
hypoESCC_DMRs	2070
hypoESCC_DMRs	1243
hypoESCC_DMRs	494
hypoESCC_DMRs	532
hypoESCC_DMRs	1113
hypoESCC_DMRs	564
hypoESCC_DMRs	524
hypoESCC_DMRs	428
hypoESCC_DMRs	1301
hypoESCC_DMRs	387
hypoESCC_DMRs	875
hypoESCC_DMRs	669
hypoESCC_DMRs	1705
hypoESCC_DMRs	540
hypoESCC_DMRs	599
hypoESCC_DMRs	1478
hypoESCC_DMRs	889
hypoESCC_DMRs	732
hypoESCC_DMRs	774
hypoESCC_DMRs	1052
hypoESCC_DMRs	538
hypoESCC_DMRs	606
hypoESCC_DMRs	778
hypoESCC_DMRs	415
hypoESCC_DMRs	722
hypoESCC_DMRs	304
hypoESCC_DMRs	994
hypoESCC_DMRs	791
hypoESCC_DMRs	1222
hypoESCC_DMRs	773
hypoESCC_DMRs	1152
hypoESCC_DMRs	812
hypoESCC_DMRs	1208
hypoESCC_DMRs	134
hypoESCC_DMRs	427
hypoESCC_DMRs	594
hypoESCC_DMRs	769
hypoESCC_DMRs	451
hypoESCC_DMRs	262
hypoESCC_DMRs	976
hypoESCC_DMRs	365
hypoESCC_DMRs	673
hypoESCC_DMRs	1309
hypoESCC_DMRs	967
hypoESCC_DMRs	1088
hypoESCC_DMRs	378
hypoESCC_DMRs	304
hypoESCC_DMRs	315
hypoESCC_DMRs	870
hypoESCC_DMRs	918
hypoESCC_DMRs	484
hypoESCC_DMRs	1100
hypoESCC_DMRs	1179
hypoESCC_DMRs	420
hypoESCC_DMRs	196
hypoESCC_DMRs	341
hypoESCC_DMRs	1040
hypoESCC_DMRs	630
hypoESCC_DMRs	475
hypoESCC_DMRs	749
hypoESCC_DMRs	1498
hypoESCC_DMRs	1415
hypoESCC_DMRs	1637
hypoESCC_DMRs	2399
hypoESCC_DMRs	1467
hypoESCC_DMRs	1079
hypoESCC_DMRs	780
hypoESCC_DMRs	304
hypoESCC_DMRs	1060
hypoESCC_DMRs	3261
hypoESCC_DMRs	298
hypoESCC_DMRs	1011
hypoESCC_DMRs	824
hypoESCC_DMRs	680
hypoESCC_DMRs	705
hypoESCC_DMRs	930
hypoESCC_DMRs	536
hypoESCC_DMRs	1039
hypoESCC_DMRs	2094
hypoESCC_DMRs	1664
hypoESCC_DMRs	366
hypoESCC_DMRs	1022
hypoESCC_DMRs	1263
hypoESCC_DMRs	1177
hypoESCC_DMRs	768
hypoESCC_DMRs	1058
hypoESCC_DMRs	1329
hypoESCC_DMRs	344
hypoESCC_DMRs	806
hypoESCC_DMRs	899
hypoESCC_DMRs	785
hypoESCC_DMRs	1278
hypoESCC_DMRs	1094
hypoESCC_DMRs	666
hypoESCC_DMRs	626
hypoESCC_DMRs	286
hypoESCC_DMRs	865
hypoESCC_DMRs	1410
hypoESCC_DMRs	826
hypoESCC_DMRs	1026
hypoESCC_DMRs	511
hypoESCC_DMRs	1139
hypoESCC_DMRs	1103
hypoESCC_DMRs	790
hypoESCC_DMRs	886
hypoESCC_DMRs	1173
hypoESCC_DMRs	532
hypoESCC_DMRs	982
hypoESCC_DMRs	1645
hypoESCC_DMRs	941
hypoESCC_DMRs	1366
hypoESCC_DMRs	753
hypoESCC_DMRs	572
hypoESCC_DMRs	1051
hypoESCC_DMRs	1379
hypoESCC_DMRs	1984
hypoESCC_DMRs	1354
hypoESCC_DMRs	465
hypoESCC_DMRs	980
hypoESCC_DMRs	1230
hypoESCC_DMRs	961
hypoESCC_DMRs	1030
hypoESCC_DMRs	329
hypoESCC_DMRs	1406
hypoESCC_DMRs	822
hypoESCC_DMRs	665
hypoESCC_DMRs	902
hypoESCC_DMRs	596
hypoESCC_DMRs	522
hypoESCC_DMRs	1479
hypoESCC_DMRs	1250
hypoESCC_DMRs	1018
hypoESCC_DMRs	1644
hypoESCC_DMRs	2350
hypoESCC_DMRs	861
hypoESCC_DMRs	1583
hypoESCC_DMRs	1327
hypoESCC_DMRs	1070
hypoESCC_DMRs	1887
hypoESCC_DMRs	924
hypoESCC_DMRs	204
hypoESCC_DMRs	1187
hypoESCC_DMRs	1116
hypoESCC_DMRs	1368
hypoESCC_DMRs	618
hypoESCC_DMRs	796
hypoESCC_DMRs	723
hypoESCC_DMRs	1007
hypoESCC_DMRs	2696
hypoESCC_DMRs	1186
hypoESCC_DMRs	1355
hypoESCC_DMRs	1097
hypoESCC_DMRs	690
hypoESCC_DMRs	805
hypoESCC_DMRs	512
hypoESCC_DMRs	557
hypoESCC_DMRs	1430
hypoESCC_DMRs	770
hypoESCC_DMRs	689
hypoESCC_DMRs	760
hypoESCC_DMRs	1705
hypoESCC_DMRs	2028
hypoESCC_DMRs	1829
hypoESCC_DMRs	1390
hypoESCC_DMRs	805
hypoESCC_DMRs	800
hypoESCC_DMRs	469
hypoESCC_DMRs	460
hypoESCC_DMRs	698
hypoESCC_DMRs	1661
hypoESCC_DMRs	657
hypoESCC_DMRs	1201
hypoESCC_DMRs	1786
hypoESCC_DMRs	840
hypoESCC_DMRs	1463
hypoESCC_DMRs	347
hypoESCC_DMRs	957
hypoESCC_DMRs	1586
hypoESCC_DMRs	1142
hypoESCC_DMRs	831
hypoESCC_DMRs	1204
hypoESCC_DMRs	357
hypoESCC_DMRs	718
hypoESCC_DMRs	1190
hypoESCC_DMRs	887
hypoESCC_DMRs	1347
hypoESCC_DMRs	916
hypoESCC_DMRs	295
hypoESCC_DMRs	542
hypoESCC_DMRs	1438
hypoESCC_DMRs	486
hypoESCC_DMRs	883
hypoESCC_DMRs	819
hypoESCC_DMRs	819
hypoESCC_DMRs	1148
hypoESCC_DMRs	749
hypoESCC_DMRs	375
hypoESCC_DMRs	602
hypoESCC_DMRs	180
hypoESCC_DMRs	579
hypoESCC_DMRs	638
hypoESCC_DMRs	1121
hypoESCC_DMRs	724
hypoESCC_DMRs	360
hypoESCC_DMRs	1007
hypoESCC_DMRs	1019
hypoESCC_DMRs	433
hypoESCC_DMRs	571
hypoESCC_DMRs	1857
hypoESCC_DMRs	261
hypoESCC_DMRs	491
hypoESCC_DMRs	616
hypoESCC_DMRs	1023
hypoESCC_DMRs	733
hypoESCC_DMRs	969
hypoESCC_DMRs	628
hypoESCC_DMRs	908
hypoESCC_DMRs	1443
hypoESCC_DMRs	877
hypoESCC_DMRs	1061
hypoESCC_DMRs	455
hypoESCC_DMRs	251
hypoESCC_DMRs	650
hypoESCC_DMRs	1095
hypoESCC_DMRs	760
hypoESCC_DMRs	219
hypoESCC_DMRs	891
hypoESCC_DMRs	506
hypoESCC_DMRs	1268
hypoESCC_DMRs	672
hypoESCC_DMRs	1403
hypoESCC_DMRs	919
hypoESCC_DMRs	663
hypoESCC_DMRs	110
hypoESCC_DMRs	614
hypoESCC_DMRs	636
hypoESCC_DMRs	1625
hypoESCC_DMRs	894
hypoESCC_DMRs	132
hypoESCC_DMRs	447
hypoESCC_DMRs	934
hypoESCC_DMRs	581
hypoESCC_DMRs	522
hypoESCC_DMRs	874
hypoESCC_DMRs	1236
hypoESCC_DMRs	1828
hypoESCC_DMRs	382
hypoESCC_DMRs	947
hypoESCC_DMRs	165
hypoESCC_DMRs	1007
hypoESCC_DMRs	881
hypoESCC_DMRs	819
hypoESCC_DMRs	1599
hypoESCC_DMRs	497
hypoESCC_DMRs	174
hypoESCC_DMRs	455
hypoESCC_DMRs	726
hypoESCC_DMRs	1463
hypoESCC_DMRs	345
hypoESCC_DMRs	565
hypoESCC_DMRs	633
hypoESCC_DMRs	643
hypoESCC_DMRs	839
hypoESCC_DMRs	713
hypoESCC_DMRs	1753
hypoESCC_DMRs	793
hypoESCC_DMRs	223
hypoESCC_DMRs	773
hypoESCC_DMRs	539
hypoESCC_DMRs	906
hypoESCC_DMRs	895
hypoESCC_DMRs	407
hypoESCC_DMRs	372
hypoESCC_DMRs	901
hypoESCC_DMRs	788
hypoESCC_DMRs	1158
hypoESCC_DMRs	869
hypoESCC_DMRs	597
hypoESCC_DMRs	710
hypoESCC_DMRs	304
hypoESCC_DMRs	644
hypoESCC_DMRs	708
hypoESCC_DMRs	550
hypoESCC_DMRs	467
hypoESCC_DMRs	170
hypoESCC_DMRs	192
hypoESCC_DMRs	743
hypoESCC_DMRs	993
hypoESCC_DMRs	721
hypoESCC_DMRs	1598
hypoESCC_DMRs	316
hypoESCC_DMRs	633
hypoESCC_DMRs	518
hypoESCC_DMRs	437
hypoESCC_DMRs	587
hypoESCC_DMRs	1286
hypoESCC_DMRs	831
hypoESCC_DMRs	405
hypoESCC_DMRs	224
hypoESCC_DMRs	249
hypoESCC_DMRs	1446
hypoESCC_DMRs	785
hypoESCC_DMRs	926
hypoESCC_DMRs	361
hypoESCC_DMRs	448
hypoESCC_DMRs	240
hypoESCC_DMRs	731
hypoESCC_DMRs	2578
hypoESCC_DMRs	811
hypoESCC_DMRs	841
hypoESCC_DMRs	2146
hypoESCC_DMRs	1845
hypoESCC_DMRs	1002
hypoESCC_DMRs	770
hypoESCC_DMRs	645
hypoESCC_DMRs	845
hypoESCC_DMRs	1791
hypoESCC_DMRs	1591
hypoESCC_DMRs	527
hypoESCC_DMRs	1325
hypoESCC_DMRs	754
hypoESCC_DMRs	1094
hypoESCC_DMRs	668
hypoESCC_DMRs	1234
hypoESCC_DMRs	656
hypoESCC_DMRs	1167
hypoESCC_DMRs	439
hypoESCC_DMRs	1210
hypoESCC_DMRs	669
hypoESCC_DMRs	971
hypoESCC_DMRs	1395
hypoESCC_DMRs	1145
hypoESCC_DMRs	2388
hypoESCC_DMRs	693
hypoESCC_DMRs	769
hypoESCC_DMRs	1626
hypoESCC_DMRs	954
hypoESCC_DMRs	1531
hypoESCC_DMRs	940
hypoESCC_DMRs	1563
hypoESCC_DMRs	1716
hypoESCC_DMRs	598
hypoESCC_DMRs	899
hypoESCC_DMRs	1102
hypoESCC_DMRs	995
hypoESCC_DMRs	1629
hypoESCC_DMRs	898
hypoESCC_DMRs	727
hypoESCC_DMRs	964
hypoESCC_DMRs	1520
hypoESCC_DMRs	891
hypoESCC_DMRs	1173
hypoESCC_DMRs	1099
hypoESCC_DMRs	807
hypoESCC_DMRs	816
hypoESCC_DMRs	283
hypoESCC_DMRs	1069
hypoESCC_DMRs	747
hypoESCC_DMRs	528
hypoESCC_DMRs	742
hypoESCC_DMRs	1416
hypoESCC_DMRs	1201
hypoESCC_DMRs	834
hypoESCC_DMRs	554
hypoESCC_DMRs	894
hypoESCC_DMRs	1727
hypoESCC_DMRs	1254
hypoESCC_DMRs	1484
hypoESCC_DMRs	1251
hypoESCC_DMRs	881
hypoESCC_DMRs	964
hypoESCC_DMRs	532
hypoESCC_DMRs	1444
hypoESCC_DMRs	793
hypoESCC_DMRs	546
hypoESCC_DMRs	384
hypoESCC_DMRs	2024
hypoESCC_DMRs	790
hypoESCC_DMRs	1968
hypoESCC_DMRs	1060
hypoESCC_DMRs	858
hypoESCC_DMRs	1100
hypoESCC_DMRs	460
hypoESCC_DMRs	1157
hypoESCC_DMRs	323
hypoESCC_DMRs	684
hypoESCC_DMRs	1865
hypoESCC_DMRs	508
hypoESCC_DMRs	1877
hypoESCC_DMRs	1477
hypoESCC_DMRs	1627
hypoESCC_DMRs	1185
hypoESCC_DMRs	513
hypoESCC_DMRs	1247
hypoESCC_DMRs	884
hypoESCC_DMRs	1184
hypoESCC_DMRs	1062
hypoESCC_DMRs	403
hypoESCC_DMRs	1345
hypoESCC_DMRs	3277
hypoESCC_DMRs	951
hypoESCC_DMRs	1337
hypoESCC_DMRs	1388
hypoESCC_DMRs	1285
hypoESCC_DMRs	2363
hypoESCC_DMRs	353
hypoESCC_DMRs	242
hypoESCC_DMRs	1824
hypoESCC_DMRs	1679
hypoESCC_DMRs	889
hypoESCC_DMRs	626
hypoESCC_DMRs	1260
hypoESCC_DMRs	1648
hypoESCC_DMRs	549
hypoESCC_DMRs	397
hypoESCC_DMRs	1206
hypoESCC_DMRs	357
hypoESCC_DMRs	1059
hypoESCC_DMRs	310
hypoESCC_DMRs	645
hypoESCC_DMRs	444
hypoESCC_DMRs	451
hypoESCC_DMRs	610
hypoESCC_DMRs	1174
hypoESCC_DMRs	956
hypoESCC_DMRs	552
hypoESCC_DMRs	973
hypoESCC_DMRs	575
hypoESCC_DMRs	1299
hypoESCC_DMRs	1017
hypoESCC_DMRs	977
hypoESCC_DMRs	1387
hypoESCC_DMRs	482
hypoESCC_DMRs	764
hypoESCC_DMRs	620
hypoESCC_DMRs	476
hypoESCC_DMRs	762
hypoESCC_DMRs	1553
hypoESCC_DMRs	1865
hypoESCC_DMRs	1155
hypoESCC_DMRs	534
hypoESCC_DMRs	802
hypoESCC_DMRs	1133
hypoESCC_DMRs	1337
hypoESCC_DMRs	664
hypoESCC_DMRs	1421
hypoESCC_DMRs	365
hypoESCC_DMRs	425
hypoESCC_DMRs	1030
hypoESCC_DMRs	1113
hypoESCC_DMRs	740
hypoESCC_DMRs	989
hypoESCC_DMRs	635
hypoESCC_DMRs	464
hypoESCC_DMRs	1982
hypoESCC_DMRs	663
hypoESCC_DMRs	954
hypoESCC_DMRs	278
hypoESCC_DMRs	844
hypoESCC_DMRs	782
hypoESCC_DMRs	1812
hypoESCC_DMRs	594
hypoESCC_DMRs	538
hypoESCC_DMRs	1023
hypoESCC_DMRs	1243
hypoESCC_DMRs	1394
hypoESCC_DMRs	426
hypoESCC_DMRs	457
hypoESCC_DMRs	950
hypoESCC_DMRs	900
hypoESCC_DMRs	376
hypoESCC_DMRs	1092
hypoESCC_DMRs	256
hypoESCC_DMRs	2439
hypoESCC_DMRs	1146
hypoESCC_DMRs	933
hypoESCC_DMRs	814
hypoESCC_DMRs	354
hypoESCC_DMRs	1477
hypoESCC_DMRs	1161
hypoESCC_DMRs	1080
hypoESCC_DMRs	1001
hypoESCC_DMRs	258
hypoESCC_DMRs	880
hypoESCC_DMRs	586
hypoESCC_DMRs	911
hypoESCC_DMRs	982
hypoESCC_DMRs	254
hypoESCC_DMRs	771
hypoESCC_DMRs	795
hypoESCC_DMRs	1212
hypoESCC_DMRs	948
hypoESCC_DMRs	1052
hypoESCC_DMRs	562
hypoESCC_DMRs	297
hypoESCC_DMRs	1015
hypoESCC_DMRs	925
hypoESCC_DMRs	371
hypoESCC_DMRs	394
hypoESCC_DMRs	490
hypoESCC_DMRs	1000
hypoESCC_DMRs	1035
hypoESCC_DMRs	1510
hypoESCC_DMRs	789
hypoESCC_DMRs	748
hypoESCC_DMRs	833
hypoESCC_DMRs	197
hypoESCC_DMRs	878
hypoESCC_DMRs	814
hypoESCC_DMRs	2373
hypoESCC_DMRs	1005
hypoESCC_DMRs	78
hypoESCC_DMRs	681
hypoESCC_DMRs	658
hypoESCC_DMRs	607
hypoESCC_DMRs	1006
hypoESCC_DMRs	406
hypoESCC_DMRs	1611
hypoESCC_DMRs	541
hypoESCC_DMRs	1737
hypoESCC_DMRs	2443
hypoESCC_DMRs	5875
hypoESCC_DMRs	1665
hypoESCC_DMRs	730
hypoESCC_DMRs	1395
hypoESCC_DMRs	1536
hypoESCC_DMRs	1089
hypoESCC_DMRs	1056
hypoESCC_DMRs	357
hypoESCC_DMRs	1984
hypoESCC_DMRs	974
hypoESCC_DMRs	849
hypoESCC_DMRs	2652
hypoESCC_DMRs	2458
hypoESCC_DMRs	859
hypoESCC_DMRs	546
hypoESCC_DMRs	1034
hypoESCC_DMRs	1293
hypoESCC_DMRs	705
hypoESCC_DMRs	1198
hypoESCC_DMRs	860
hypoESCC_DMRs	1219
hypoESCC_DMRs	1448
hypoESCC_DMRs	1638
hypoESCC_DMRs	96
hypoESCC_DMRs	1208
hypoESCC_DMRs	434
hypoESCC_DMRs	492
hypoESCC_DMRs	1612
hypoESCC_DMRs	578
hypoESCC_DMRs	996
hypoESCC_DMRs	766
hypoESCC_DMRs	662
hypoESCC_DMRs	1649
hypoESCC_DMRs	641
hypoESCC_DMRs	1219
hypoESCC_DMRs	1160
hypoESCC_DMRs	1185
hypoESCC_DMRs	789
hypoESCC_DMRs	1365
hypoESCC_DMRs	1545
hypoESCC_DMRs	942
hypoESCC_DMRs	1640
hypoESCC_DMRs	1657
hypoESCC_DMRs	989
hypoESCC_DMRs	1347
hypoESCC_DMRs	1060
hypoESCC_DMRs	357
hypoESCC_DMRs	451
hypoESCC_DMRs	1103
hypoESCC_DMRs	1267
hypoESCC_DMRs	1746
hypoESCC_DMRs	532
hypoESCC_DMRs	1205
hypoESCC_DMRs	2541
hypoESCC_DMRs	830
hypoESCC_DMRs	1134
hypoESCC_DMRs	1394
hypoESCC_DMRs	2679
hypoESCC_DMRs	2375
hypoESCC_DMRs	828
hypoESCC_DMRs	879
hypoESCC_DMRs	1013
hypoESCC_DMRs	467
hypoESCC_DMRs	1018
hypoESCC_DMRs	825
hypoESCC_DMRs	449
hypoESCC_DMRs	367
hypoESCC_DMRs	1189
hypoESCC_DMRs	266
hypoESCC_DMRs	703
hypoESCC_DMRs	1626
hypoESCC_DMRs	387
hypoESCC_DMRs	1381
hypoESCC_DMRs	933
hypoESCC_DMRs	1516
hypoESCC_DMRs	1260
hypoESCC_DMRs	470
hypoESCC_DMRs	680
hypoESCC_DMRs	300
hypoESCC_DMRs	496
hypoESCC_DMRs	535
hypoESCC_DMRs	434
hypoESCC_DMRs	384
hypoESCC_DMRs	374
hypoESCC_DMRs	214
hypoESCC_DMRs	565
hypoESCC_DMRs	815
hypoESCC_DMRs	897
hypoESCC_DMRs	529
hypoESCC_DMRs	1300
hypoESCC_DMRs	1014
hypoESCC_DMRs	1378
hypoESCC_DMRs	1112
hypoESCC_DMRs	1820
hypoESCC_DMRs	519
hypoESCC_DMRs	1377
hypoESCC_DMRs	744
hypoESCC_DMRs	555
hypoESCC_DMRs	1257
hypoESCC_DMRs	1113
hypoESCC_DMRs	799
hypoESCC_DMRs	902
hypoESCC_DMRs	1429
hypoESCC_DMRs	386
hypoESCC_DMRs	482
hypoESCC_DMRs	923
hypoESCC_DMRs	882
hypoESCC_DMRs	1401
hypoESCC_DMRs	931
hypoESCC_DMRs	1221
hypoESCC_DMRs	827
hypoESCC_DMRs	1569
hypoESCC_DMRs	1057
hypoESCC_DMRs	1262
hypoESCC_DMRs	302
hypoESCC_DMRs	1643
hypoESCC_DMRs	551
hypoESCC_DMRs	447
hypoESCC_DMRs	435
hypoESCC_DMRs	130
hypoESCC_DMRs	871
hypoESCC_DMRs	534
hypoESCC_DMRs	1469
hypoESCC_DMRs	1219
hypoESCC_DMRs	1027
hypoESCC_DMRs	749
hypoESCC_DMRs	714
hypoESCC_DMRs	1154
hypoESCC_DMRs	1052
hypoESCC_DMRs	1188
hypoESCC_DMRs	446
hypoESCC_DMRs	1711
hypoESCC_DMRs	543
hypoESCC_DMRs	599
hypoESCC_DMRs	814
hypoESCC_DMRs	1133
hypoESCC_DMRs	836
hypoESCC_DMRs	698
hypoESCC_DMRs	1175
hypoESCC_DMRs	352
hypoESCC_DMRs	792
hypoESCC_DMRs	273
hypoESCC_DMRs	504
hypoESCC_DMRs	1665
hypoESCC_DMRs	387
hypoESCC_DMRs	1065
